'Caramel apple upside down cake recipe','medium',12,15,60,'Western','Dessert','cake pan','boil','Fruit','almonds; icing sugar; aged egg whites; caster sugar; pink food colouring powder; rose essence                                                                                                                                            ','5  royal gala apples;150 g sugar ;220 g butter;80 g margarine;0.25 teaspoon  salt;250 g castor sugar;0.5 teaspoon  vanilla extract;300 g plain flour;1 tablespoon  baking powder;75 g ground almonds;1 teaspoon  ground cinnamon;5  Grade Aù eggs;80 ml milk;10ù round bundt pan',"'Preheat oven to 170∞C.;Grease and dust a 10-inch round bundt pan with some flour.;Slice apple into wedges, cutting off the core, soak in salted water and drain.;Set aside.;Place 150g sugar in a small, heavy-based saucepan, cook until sugar starts to bubble, quickly add water and stir over medium heat until sugar dissolves.;Once sugar dissolves and thickens, pour caramel into the bundt pan.;Working quickly, carefully arrange apple wedges tightly, skin side down in the pan and pour over the caramel.;Using an electric mixer, beat butter, vanilla, remaining sugar and salt until pale and fluffy.;Add one egg at a time, beating well after each addition.;Sift flour, baking powder, ground almonds and cinnamon into butter mixture.;Slowly fold in milk, until smooth and combined.;Spoon batter over apple wedges, and level with the back of a spoon.;Bake cake on the bottom shelf of the oven for 30-45 minutes or until cake comes away from the side of the pan or when a skewer inserted into the centre comes out clean.;Cool in the pan for 15 minutes, then run a knife around the cake and turn out onto a plate.;Serve the upside-down cake warm or at room temperature.'",'Vegetarian'
'Banana and walnut cake recipe','easy',10,15,60,'Western','Dessert','oven','bake','Fruit','ripe bananas; lemon juice; full cream milk; vanilla paste; baking powder; butter; sugar; eggs; flour; walnuts; chopped candied ginger; Vanilla ice-cream','6  sweet ripe bananas;2 tablespoons lemon juice;0.25 cup full cream milk;1 teaspoon vanilla paste;2 teaspoons baking powder;200 g butter;0.5 teaspoon of sugar;3  eggs;1 cup flour;0.5 cup walnuts;0.25 cup chopped candied ginger;100ml of Vanilla ice-cream',"'Preheat the oven to 170∞C.;Line a baking loaf tin with some parchment paper at the bottom (this allows the cake to be easily removed afterwards).;Mash the bananas with the milk, vanilla paste and lemon juice.;Whisk the butter with the sugar until pale and creamy.;Add the eggs into the butter cream one at a time, incorporating it completely before adding the next.;Mix the baking powder into the flour before mixing into the butter and egg mixture.;Fold in the banana mixture, walnuts and candied ginger into the batter.;Pour the batter into loaf tins and bake for 45 minutes to an hour (you can test by inserting a toothpick into the cake. It should come out clean).;Allow to cool completely before overturning, slicing and serve with ice-cream.'",'Vegetarian'
'Pineapple upside down sugee cake recipe','medium',10,15,90,'Asian','Dessert','oven','bake','Fruit','butter; salt; sugee;polenta; fresh milk; caster sugar; eggs; orange; self-raising flour; brandy; pineapple; brown sugar; cream','250 g good quality butter;0.25 teaspoon salt;90 g sugee/ polenta;150 ml fresh milk ;220 g caster sugar;3  Grade Aù eggs;1  orange;375 g self-raising flour;1 tablespoons  brandy (optional);1  pineapple;20g Extra butter;50 g brown sugar to sprinkle;1 bottle of cream for serving',"'Preheat oven to 180∞C.; Grease a 22cm round cake pan with butter.;In a bowl, prepare sour milk by combining milk with the juice and stir to mix, set aside.;Melt the butter, add the sugee and salt and soak for 15 minutes.;Beat eggs with sugar using a wire whisk until sugar dissolves.;Add soaked sugee, sour milk, grated orange rind, brandy and fold in sifted flour.;Sprinkle the extra brown sugar in the prepared pan, top with the pineapples slices and add the extra butter over the pineapple.;Spoon cake batter over and smooth the surface.;Bake for 50-55 minutes or until a skewer comes out clean.;Leave to cool before slicing to serve.;Serve with some fresh whipped cream on the side if wished.'",'Vegetarian; NoNuts'
'Ayam Penyet Pedas (Spicy Penyet Chicken)','medium',2,30,30,'Indonesian','Main Course','frying pan','stir fry','Chicken','Chicken; water; Salam Leaf; Oil; cloves; Garlic; Coriander; Ginger; Galangal','4 piece Chicken;300ml water;2 piece Salam Leaf;5 teaspoon of Oil to fry;5 cloves Garlic;0.5 teaspoon Coriander;3 cm Ginger;3 cm Galangal;3 cloves Shallots;0.5 tomato;1 teaspoon shrimp paste;2 teaspoon salt;1 bunch Lemon Basil (kemangi);2 keylime;11 piece red chili',"'1. Combine 4 cloves of Garlic, Coriander, Ginger, Galangal, Shallots and salt and make them into paste.;2. In a pot, soak chicken with paste, salam leaf and water and cook until chicken is tender. Meanwhile, heat the frying pan with oil.;3. Once the chicken is fully boiled, fry the chicken in the frying pan until it is golden brown.;4. To make the sambal (chili sauce): Heat up oil, add shallots, tomato and red chili for 2 minutes. in a bowl, combine shallots, tomato and red chili with shrimp paste, salt, dash of sugar, keylimes, lemon basil and mix them until it forms a paste.;5. In a serving plate, place the sambal (chili sauce) at the bottom of the plate and place the fry chicken on top of the dish.'",'Halal; NoNuts'
'Kek Lapis Indonesia (Indonesian Layer Cake)','hard',10,15,120,'Indonesian','Dessert','Oven','bake','Egg','butter; flour; mixed spice; egg yolk; egg white; caster sugar; vanilla essence',"'455 g butter;115 g flour;1 teaspoon mixed spice (ground cinnamon, cloves, anise and cardamon);17 egg yolks;5 egg whites;255 g caster sugar;2 teaspoons vanilla essence'","'1. Grease the bottom and sides of square cake pan. Cut a piece of greaseproof paper in to fit the base exactly and grease the paper. Preheat the top grill of the oven to 180∞C.;2. Sift flour with mixed spice and set aside.;3. Beat butter and vanilla essence until creamy.;4. Cream egg yolks and sugar well until thick and tripled in volume.;5. In a different bowl, beat the egg whites until stiff.;6. Mix the creamed egg yolk mixture with the creamed butter and slowly fold in the spiced flour, alternating with the beaten egg whites. Carefully fold and mix well.;7. Take one ladleful of cake mixture and pour into cake pan.Spread mixture evenly to make about 0.5cm layer and bake under the grill for 5 minutes or until light brown. Remove pan from oven and using a skewer, prick top of cake to prevent air bubbles from forming.;8. Ladle another layer of cake mixture onto the baked cake and repeat this process until all the cake mixture is used up. When done, remove the cake from pan at once. Turn it over, top side up, onto a cooling rack and let cool for at least half an hour.'",'Halal; Vegetarian; NoNuts'
'Bubur Kacang Merah (Red Bean Porridge)','easy',6,30,60,'Indonesian','Dessert','pot','boil','Coconut milk','dried adzuki beans; coconut milk; water; ginger; brown sugar; salt',"'150 g dried adzuki beans;1.5 can coconut milk;300 ml water;1 cm sliced ginger;130 g brown sugar , to taste;0.5 teaspoon of salt'","'1. Rinse and soak the beans for 30 minutes.;2. Pour the coconut milk and water into a pot. Drain the beans and mix into the pot. Heat until boiling and let it boil for about 5 minutes then lower heat, add ginger slice and simmer.;3. Cook until the beans start to expand and soften. Season with enough sugar to taste and add a pinch of salt. Serve chilled or warm.'",'Halal; Vegetarian; NoNuts'
'Batagor Bandung (Indonesian Fried Tofu)','medium',8,20,30,'Indonesian','Main Course','steamer','deep fry','Tofu','white tofu; prawns; minced chicken; green onion;  egg; salt; white pepper; sesame oil; cornflour',"'4 firm white tofu squares;60 g prawns, peeled, deveined and minced;40 g minced chicken;1 green onion, chopped;1 egg, lightly beaten;0.5 teaspoon of salt to taste;0.5 teaspoon of white pepper to taste;1 teaspoon sesame oil;2 teaspoon cornflour;1 teaspoon of oil for frying;For the batter;50 g plain flour;1 egg;100ml of water;For the sauce;30 g dry roasted peanuts;1 fresh red chillies, chopped;2 garlic cloves, minced;1 teaspoon sugar;1 teaspoon salt;2 teaspoon vinegar;70 ml water'","'1. Slice each tofu cake diagonally to make 8 triangles. With each triangle, make a slit on the cut side to make a pocket for stuffing. Hollow out some tofu from the pocket.;2. In a bowl, mix well the hollowed out tofu pieces with minced prawns, chicken, green onions, sesame oil, cornflour, egg and season with salt and pepper.;3. Carefully stuff the tofu triangles with the filling, making a slight mound on the outside of slit. Place the triangles in a steamer and steam for 20 minutes.;4. Meanwhile make the dipping batter by combining the egg with flour and pouring enough water while whisking until you have reached a medium-thin consistency.;5. Make the sauce: Chop the roasted peanuts until medium coarse and add all the ingredients together in a bowl. Stir until the sugar and salt has dissolved. Set aside.;6. When the triangles are cooked, remove from steamer. Heat oil in wok until hot. Take each triangle in batches, and dip in batter and slowly lower in hot oil. Fry until golden brown and batter is cooked. Drain on paper towel.;7. Serve hot with accompanying sauce.'",'Halal; NoNuts'
'Pisang Goreng (Indonesian Banana Fritters)','easy',4,10,15,'Indonesian','Dessert','deep fryer','deep fry','Banana','plain flour; caster sugar; vanilla essence; milk; egg',"'155g plain flour;2 tablespoons caster sugar;0.5 teaspoon vanilla essence;125ml milk;1 egg;40g butter, melted;1 teaspoon rum or imitation rum essence;4 ripe bananas, sliced;500ml (2 cups) oil for frying'","'1. In a large bowl, combine flour, sugar and vanilla. Make a well in the centre, and pour in milk, egg, melted butter and rum. Mix until smooth.;2. Fold in banana slices until evenly coated.;3. Heat oil in a wok or deep-fryer to 190C.;4. Drop banana mixture by tablespoon into hot oil. Fry until golden brown and crispy, 10 to 15 minutes. Remove bananas from oil and drain on paper towels. Serve hot.'",'Halal; Vegetarian; NoNuts'
'Indonesian Gado gado','medium',6,30,15,'Indonesian','Dessert','frying pan','pan fry','Peanut','iceberg lettuce; potatoes; green beans;  bean sprouts;  Chinese cabbage;  tomatoes; red onion;  spring onions; cucumber; red chillies; eggs; tofu',"'1 small head iceberg lettuce, leaves separated;2 large potatoes, boiled and sliced;200g green beans, sliced, blanched;0.75 cup bean sprouts, blanched;0.5 cups shredded Chinese cabbage, blanched;2 medium tomatoes, cut into wedges;1 medium red onion, sliced;3 spring onions, cut in short lengths;1 cucumber, thinly sliced;2 fresh red chilly, seeded and thinly sliced;4 medium hardñboiled eggs, sliced;125g fried tofu, cut into cubes;For the peanut sauce;1/2 cup of vegetable oil;1 1/4 cups raw unsalted peanuts;2 garlic cloves;4 spring onions, chopped;salt;1/2 teaspoon chilli powder;1 teaspoon soft brown sugar;1 tablespoon dark soy sauce;2 cups water;juice of 1 lemon'","'1. Arrange lettuce leaves on a large plate. Add all the remaining salad ingredients in small groups (for people to help themselves). Serve peanut sauce separately.;2. To make peanut sauce, heat oil in a wok or frying pan over high heat. Stirñfry peanuts until light golden brown, about 4 minutes. Remove with a slotted spoon and place on paper towel to cool. Pound or process peanuts until finely ground. Discard oil from pan, reserving 1 tablespoon.;3. Crush garlic and spring onions in a mortar and pestle with a little salt. Fry in reserved oil, about 1 minute. Add chilly powder, sugar, soy sauce and water. Bring to a boil; add ground peanuts. Simmer, stirring occasionally, until sauce is thick, about 10 minutes. Add lemon juice and more salt, if needed. Cool. (Sauce can be made ahead and stored in a jar in the refrigerator for up to 1 week.)'",'Halal; Vegetarian; NoNuts'
'Rendang Daging Indonesia (Indonesian Beef Rendang)','hard',8,30,180,'Indonesian','Main Course','pot','boil','Beef','banana peppers; shallots; garlic; salt; chilli powder; vegetable oil',"'4 fresh banana peppers, seeded and chopped;4 shallots, chopped;5 cloves garlic, chopped;2 tablespoon salt;1 teaspoon chilli powder;1 tablespoon vegetable oil;1 kg beef tenderloin, cut into 5 x 2.5 cm cubes;2 cm galangal, thinly sliced;3 stalks lemongrass, chopped;6 lime leaves;1 teaspoon ground turmeric;3 cans coconut milk'","'1. Place the banana peppers, shallots, garlic, salt, and chilly powder with vegetable oil in a blender, and pulse until the mixture is a paste.;2. Place the beef tenderloin cubes in a skillet over medium heat with the pepper mixture, galangal, lemon grass, lime leaves, and turmeric. Cook the beef with the seasonings,stirring occasionally, until the meat is no longer pink inside and the meat juices have mostly evaporated, about 15 minutes.;3. Pour the coconut milk into the skillet, bring to a boil, reduce the heat, and simmer for about 15 minutes. Remove the pieces of beef to a bowl, and let the coconut milk continue to simmer until thickened, about 30 minutes. Return the beef to the coconut sauce, reduce the heat to low, and barely simmer the beef and sauce until the sauce turns brown and the oil has separated from the coconut milk, about 2 1/2 hours. Stir frequently as the sauce thickens.'",'Halal; NoNuts'
'Serundeng Daging (Spiced Beef Floss)','medium',6,15,90,'Indonesian','Main Course','pot','boil','Beef','beef; kaffir lime leaves; coriander; tamarind juice; coconut milk; palm sugar; salt',"'500 g lean beef, cut into long chunks;2 kaffir lime leaves;1 tablespoon ground coriander;120 ml tamarind juice;250 ml coconut milk;1 tablespoon palm sugar;0.5 teaspoon of salt to taste;Spice blend;8 shallots;3 cloves garlic;1 cm ginger;2 cm galangal;6 dried chillies (deseeded and soaked in warm water to soften);1 lemongrass bulb, roughly chopped'","'1. Boil the beef in a pot of water until tender. Drain and let cool. Shred the meat into long thin pieces and set aside.;2. Process all the spice ingredients in a blender until a fine paste. Heat a pot and add the blended ingredients and stir until fragrant. Add the meat, tamarind juice, coconut milk, ground coriander and lime leaves and stir. Bring to a boil.;3. Lower heat and add the sugar and salt and let simmer. Once the liquid has thickened, continue stirring until it becomes dry. Leave to cool and serve with nasi impit.'",'Halal; NoNuts'
'Cumi-cumi Kecap Bakar (Broiled Squid in Dark Soy Sauce)','easy',4,15,20,'Indonesian','Sides','frying pan','stir fry','Squid','squid; shallots; garlic; ginger; turmeric powder',"'300 g cleaned squid, scored;2 shallots;1 clove garlic;1.5 cm ginger;1 teaspoon turmeric powder;1 pinch brown sugar;0.5 teaspoon of salt to taste;0.5 teaspoon of pepper to taste;2 tablespoon lime juice;4 tablespoon kecap manis (dark sweet soy sauce);2 tablespoon cooking oil'","'1. Pound the shallots, garlic and ginger until fine. In a bowl, mix the squid with the pounded ingredients, turmeric powder, salt, sugar and pepper; marinate for 15 minutes.;2. Heat oil in pan and fry the squid till partially cook. Stir in soy sauce and lime juice. Place the squid onto a pan and place under broiler to finish off cooking.;3. Serve with rice.'",'Halal; NoNuts'
'smoked salmon pancake','medium',4,20,30,'Western','Breakfast','frying pan','stir fry','salmon',"'plain flour;baking soda;baking powder;egg, milk;light sour cream;mustard;horseradish cream; chives;black pepper;smoked salmon'","'200g†smoked salmon, slices;0.5 cups plain flour;2 teaspoons baking soda;2 teaspoons baking powder;1 egg;1 cup low-fat milk;0.5 cup light sour cream;1 teaspoon mustard;1 teaspoon horseradish cream;2 teaspoon chives, chopped;2 teaspoon of black pepper'","'Combine sifted flour with baking soda and baking powder. In a separate bowl, lightly beat egg and add milk. Make a well in the centre of the flour mixture and pour in egg and milk. Stir with a whisk until smooth and thick.;Spoon a tablespoon of mixture into a lightly greased, non-stick frying pan. Cook over a medium heat for 3 minutes, until bubbles appear on the surface. Turn and cook for 1 minute. Repeat with remaining batter and set aside to cool completely.;Combine sour cream, mustard and horseradish. Stir in chives and season with pepper. Spoon onto cooled pancakes and top with slices of smoked salmon. Garnish with extra chives and serve.'",'NoNuts'
'full english breakfast','easy',2,5,20,'Western','Breakfast','grill','grill','Bacon','unsmoked back bacon;portabello mushroom;cherry tomatoes;olive oil;wholegrain bread;pork sausage;egg;cider vinegar;orange;blueberries;',"'4 rashers good-quality lean unsmoked back bacon;2 slices granary or wholegrain bread, cut on the diagonal;2 good-quality free-range pork sausage, minimum 86% pork;2 free-range, omega-3 rich egg;4 brown-cap portabello mushroom;16 cherry tomatoes on the vine, room temperature;3.5 oz glasses freshly-squeezed orange juice;1 orange cut into wedges;50g of fresh blueberries;6 teaspoon olive oil;2g of cider vinegar'","'Lay the bacon, mushrooms and tomatoes on a foil-lined tray. Brush the tops of the mushrooms with 3 tsp of the oil and both sides of the bread with the remaining oil. Set aside. Heat the grill to very hot. Lay the sausages on a small foil-lined tray (best not to prick good-quality sausages or they may lose moisture). Grill for about 10  until cooked, turning occasionally.;Meanwhile, three-quarters fill a small pan, and a wide, deep sautÈ pan with water. Bring both to the boil. Lower an egg into the small pan and remove after 30 secs. Crack the egg into a cup. Add vinegar to the larger pan then, using a wire whisk, swirl the water around to create a whirlpool. Remove the whisk and slowly tip the egg into the centre of the whirlpool (see top picture). When the water comes back to the boil, remove the pan from the heat, cover and leave for 3 , then remove the egg. Place in a bowl of warm water while you cook the other egg ñ or cook both eggs an hour ahead, leave in a bowl of iced water, then reheat for 11/2  in simmering water before serving.;Meanwhile heat a griddle pan to very hot. Place the tomatoes, bacon and mushrooms under the grill for 3-4  without turning. At the same time, lay the bread on the griddle pan, cook until crisp, about 1 min each side. Drain everything on kitchen paper.;Remove the eggs with a slotted spoon and drain briefly on a cloth. Arrange everything on a plate and serve with the juice and fruit.'",'NoNuts'
'scrambled eggs','easy',2,5,10,'Western','Breakfast','frying pan','pan fry','Egg','plain flour; caster sugar; vanilla essence; milk; egg','2 large free range eggs;6 teaspoon single cream or full cream milk;5g of butter',"'Lightly whisk the eggs, cream and a pinch of salt together until all the ingredients are just combined and the mixture has one consistency.;Heat a small non-stick frying pan for a minute or so, then add the butter and let it melt. Donít allow the butter to brown or it will discolour the eggs. Pour in the egg mixture and let it sit, without stirring, for 20 seconds. Stir with a wooden spoon, lifting and folding it over from the bottom of the pan. Let it sit for another 10 seconds then stir and fold again.;Repeat until the eggs are softly set and slightly runny in places, then remove from the heat and leave for a few seconds to finish cooking. Give a final stir and serve the velvety scramble without delay.'",'Vegetarian; NoNuts'
'American blueberry pancakes','easy',2,10,25,'Western','Breakfast','frying pan','pan fry','Flour','self-raising flour;baking powder;egg;milk;butter;blueberry;sunflower oil;maple syrup','200g self-raising flour;1 teaspoon baking powder;1 egg;300ml milk;50g of butter;150g pack blueberry;20ml of golden or maple syrup;10g of butter as cooking oil',"'Mix together the flour, baking powder and a pinch of salt in a large bowl. Beat the egg with the milk, make a well in the centre of the dry ingredients and whisk in the milk to make a thick smooth batter. Beat in the melted butter, and gently stir in half the blueberries.;Heat a teaspoon of oil or small knob of butter in a large non-stick frying pan. Drop a large tablespoonful of the batter per pancake into the pan to make pancakes about 7.5cm across. Make three or four pancakes at a time. Cook for about 3 minutes over a medium heat until small bubbles appear on the surface of each pancake, then turn and cook another 2-3 minutes until golden. Cover with kitchen paper to keep warm while you use up the rest of the batter. Serve with golden syrup and the rest of the blueberries.'",'Vegetarian; NoNuts'
'egg-in-a-hole smoke salmon and toastie','easy',1,10,10,'Western','Breakfast','frying pan','pan fry','Egg','butter;white bread;avocado;lemon;wedge;watercress;egg;smoked salmon',"'knob of butter;2 slices white bread;1/2 ripe avocado;1/2 lemon, plus a wedge to serve;handful watercress;1 large egg; few slices smoked salmon'","'Heat a large frying pan over a medium heat. Butter both sides of each slice of bread, then cut a large heart (or circle) out of the centre of one slice using a knife or biscuit cutter. Place the slices of bread, including the cut-out piece, into the frying pan and cook for 2  until golden. While the bread is cooking, slice the avocado and squeeze over the lemon juice. Toss the watercress in a little lemon juice, too.;Flip the bread over, then crack the egg into the cut-out hole. After 1-2 , the whole slice of bread and cut-out piece should be golden brown on both sides. Transfer to a plate (eat the cut-out as a chefís perk, if you like!). Cover the pan with a lid, or some foil, and lower the heat. Continue cooking for a further 1-2  until the egg is done to your liking.;Top the toasted slice of bread with the avocado, smoked salmon and watercress, and season with a twist of pepper. Put the egg-in-the-hole slice on top and serve with an extra wedge of lemon, if you like.'",'NoNuts'
'beef steak and chips','medium',2,20,30,'Western','Main Course','frying pan; sauce pan','grill','Beef','potatoes;sunflower oil;beef steaks;butter;parsley leaves;garlic;lemon juice',"'600g medium-sized potatoes;2 beef steaks (200g each);10 parsley leaves, finely chopped;5ml of squeeze lemon juice;5 teaspoon of sunflower oil;2 handfuls mixed leaves dressing of your choice, to serve;50g butter, softened;1 small garlic clove, minced (optional)'","'First make the butter: mash all the ingredients together with lots of cracked black pepper. Pat the butter flat between cling film (itíll chill quicker when thinner) and put in the fridge or freezer to harden.;Cut the potatoes into neat chips, rinse under hot water, then dry on a tea towel. Place the chips in a deep saucepan (they should only come up a third of the way) and just cover with cold oil. Place the pan on a medium heat, bring the oil to a simmer and give the chips a stir with a wooden spoon. Increase the heat so the oil bubbles really quickly and fry the chips, stirring occasionally so they donít stick, until crisp and golden ñ the whole process will take 15-20 . When they are done, scoop out with a slotted spoon onto a plate lined with kitchen paper and set aside.;Meanwhile, heat the griddle pan until smoking hot. Season the steaks with salt and pepper and rub with a little oil ñ how you cook your steak will depend on the cut you have chosen and its thickness. For a steak thatís 2cm thick, cook it for 2  on each side for rare, adding 1 min more for every increasing degree of doneness. Just before lifting the steaks off the griddle, place half the butter on top of each. Serve the steaks with the chips, some mixed leaves and a tangy dressing'",'NoNuts'
'beef wellington','hard',8,60,90,'Western','Main Course','frying pan; oven','bake','Beef','beef fillet;olive oil;prosciutto;puff pastry;egg;porcini mushrooms;chestnut;button mushroom;fresh thyme leaf;butter;shallot;Worcestershire sauce;Parmesan;thyme;bay leaf;plain flour;brandy;red wine;beef cube',"'1kg beef fillet - ask your butcher to cut it from the middle of the fillet and say you do not want the tail end or the head (chateaubriand) of the fillet;20g dried porcini mushrooms;400g chestnut or button mushroom, roughly sliced;1 beef stock cube;6 thin slices prosciutto;5g of plain flour, for dusting;500g pack all-butter puff pastry;1 egg;1 teaspoon fresh thyme leaf;75g butter;2 large shallot;2 tbsp freshly grated Parmesan;spring of thyme;1 bay leaf;1 teaspoon plain flour;1 teaspoon olive oil;5g of plain flour, for dusting;500g pack all-butter puff pastry;2g of Worcestershire sauce;2 teaspoon freshly grated Parmesan;1 teaspoon plain flour;1 teaspoon of brandy;1 bottle of red wine (optional)'","'First soak the dried porcini in 400ml of kettle-hot water and set aside. Pat the beef fillet with kitchen paper to dry it of any blood then season with salt and then heavily with black pepper. Heat the olive oil in a large frying pan until very hot then spend 8-10  searing and turning the fillet with tongs until itís well browned on all sides. Hold it up to sear both ends as well. Set the beef aside on a tray to catch any juices and turn the heat off the pan but donít clean it.;Drain and squeeze out the dried porcini but reserve the juice and tip the porcini into a food processor with the other mushrooms and thyme. Season everything with salt and pepper and pulse until finely chopped but not completely smooth. Place the beef pan back on the heat with the butter and when it starts to sizzle add the shallot and cook for 2  until softened. Turn the heat up and tip in the mushrooms, add a splash of Worcestershire sauce and cook everything for 10-12  until you have a paste that comes away from the side of the pan. Tip into a bowl to cool, stir through the parmesan if using and set aside. Turn off the heat from the pan but donít clean it. The beef can be seared and the mushroom mixture can be made several hours in advance.;For the first stage of assembly get a large sheet of cling film and overlap the prosciutto slices on it in a row, tip the mushroom mix on top then cover with another sheet of cling film. Either with your hands or a rolling pin, pat it down or roll it out to a thin layer that just covers the prosciutto. Remove the top sheet of cling film and sit the fillet down the centre of the mushrooms. Using the edge of the cling film lift and roll the prosciutto and mushrooms to encase the beef then use the cling film to roll everything into a tight sausage. For the best results now place the sausage in the freezer for 30  to firm up ñ do not leave for longer of cooking times will be affected.;On a lightly floured surface, roll the pastry to a rectangle a little larger than a magazine, trim the edges to neaten and save the trimmings. Lightly brush the pastry all over with beaten egg. Carefully unwrap the prosciutto parcel and lay in the middle of the pastry. Like wrapping a parcel or making a spring roll fold the shorter edges over the fillet then roll the whole thing around the fillet to encase. For a really neat finish get another clean sheet of cling film and roll the Wellington into a sausage tight sausage again. Place in the fridge and chill for at least 30  or up to a day.;Heat oven to 220C/200C fan/gas 7 with a sturdy, lightly oiled baking tray in it. Re-roll the pastry trimmings and use to make 6 leaves. Unwrap the Wellington, brush all over with egg then decorate with the leaves. Brush the leaves with more egg. Sprinkle with flaky sea salt and transfer, sealed side down to the heated baking tray. Bake the for 10  then reduce the heat of the oven to 200C/180C fan/gas 6 and continue to bake for 25  for rare meat, 30  for medium rare, 35  for medium and about 45  for well-done, making sure the pastry doesnít burn (you can cover it with foil if it starts to become too dark. Remove from the oven and leave for 10  to relax.;To make the gravy, heat the butter in the mushroom pan and fry the shallot, thyme and bay, scraping the crispy bits of the pan with a wooden spoon. Scatter over the flour and brown then splash in the brandy, sizzle for a minute, then add the red wine and boil to a purple paste. Pour in the mushroom soaking liquid, avoiding the gritty bits at the bottom, crumble in the stock cube and any juice from the resting beef and simmer for 5  until you have a tasty gravy, season to taste.;Using a very sharp knife carefully carve the Wellington into 6 thick slices. You can trim the pastry ends and serve them separately. Serve on heated plates with a jug of gravy.'",''
'lemon chicken','easy',6,5,25,'Western','Main Course','skillet','roast','Chicken','unsifted flour;salt;black pepper;chicken breasts;butter;Lemon juice;sugar;mushrooms;rice','6 boneless skinless chicken breasts;cooked rice;0.25 cup Real Lemon juice;8 ounces fresh sliced mushrooms;0.25 cup unsifted flour;1 teaspoon salt;0.5 teaspoon black pepper;0.5 cup butter;1 tablespoon sugar',"'In zip-lock bag combine pepper, salt, and flour.;Add chicken and shake a few pieces at a time.;In large skillet (NO NONSTICK!) brown chicken in butter. (Add butter as needed.sometimes i need a little more, sometimes a little less).;Add lemon juice, sugar, and mushrooms, decrease heat.;Cover and simmer 15 min, or until chicken is cooked.;Serve over rice'",'NoNuts'
'honey ginger grill salmon','easy',4,20,15,'Western','Main Course','grill','grill','salmon','ground ginger;garlic powder;soy sauce;orange juice;honey;green onion;salmon fillets',"'5 slices of salmon fillet;1 teaspoon ground ginger;1 teaspoon garlic powder;0.3 cup reduced sodium soy sauce;0.3 cup orange juice;0.25 cup honey;1 green onion, chopped'","'In a large self-closing plastic bag, combine first six ingredients; mix well.;Place salmon in bag and seal tightly.;Turn bag gently to distribute marinade.;Refrigerate 15 minutes or up to 30 minutes for stronger flavor.;Turn bag occasionally.;Lightly grease grill rack.;Preheat grill to medium heat.;Remove salmon from marinade; reserve the marinade.;Grill 12-15 minutes per inch of thickness or until fish flakes easily with a fork.;Brush with reserved marinade up until the last 5 minutes of cooking time.;Discard leftover marinade.'",'Healthy'
'barbecue pork ribs','medium',4,1440,120,'Western','Main Course','oven','roast','Pork','salt;chili powder;dark brown sugar;paprika;garlic powder;ground mustard;ground black pepper;pork ribs ;ketchup;molasses;cider vinegar;Worcestershire sauce','6 pounds baby back pork ribs;0.5 cups ketchup;3 tablespoons kosher salt;2 tablespoons chili powder;2 tablespoons packed dark brown sugar;2 tablespoons paprika;1 tablespoon garlic powder;2 teaspoons ground mustard;1 teaspoon freshly ground black pepper;2 full racks baby back pork ribs (about 5 to 6 pounds);0.5 cup water;0.3 cup packed dark brown sugar;0.25 cup light or dark molasses (not blackstrap);2 tablespoons cider vinegar;2 tablespoons Worcestershire sauce;1 tablespoon chili powder;2 teaspoons garlic powder;2 teaspoons paprika',"'1.Place all of the ingredients except the ribs in a medium bowl and stir to combine; set aside.;2.Cut 4 (24-by-12-inch) pieces of aluminum foil; set aside.;3.Pat the ribs dry with paper towels. Remove the thin membrane attached to the underside of the ribs by doing the following: Flip the ribs over so theyíre bone-side up.;Starting at the end of 1 rack, slide the tip of a paring knife between the membrane and the bone, then lift and cut through the membrane. Grasping the membrane with a paper towel, pull it toward the other end of the rack and completely remove it;4. Cut 1 rack in half crosswise and place the 2 pieces side by side on a sheet of foil. Repeat with the second rack and a second piece of foil.;5. Evenly coat both sides of the ribs with the spice rub. Pull the foil up and over each set of ribs to create 2 completely enclosed packets. ;Place the packets side by side on a rimmed baking sheet. Cover the baking sheet tightly with the remaining 2 pieces of foil. (At this point, you can roast the ribs immediately, but for the best flavor and texture, refrigerate them for up to 24 hours.);6Heat the oven to 325∞F and arrange a rack in the middle. (If you rubbed the ribs in advance, remove them from the refrigerator and set aside at room temperature while the oven is heating, at least 20 minutes.);7Place the ribs in the oven and roast until fork-tender, about 2 hours. Meanwhile, make the sauce.;For the barbecue sauce:;1Place all of the ingredients in a medium saucepan and bring to a simmer over medium heat, whisking occasionally. Reduce the heat to low and continue to simmer, whisking occasionally, until the flavors have melded and the sauce has reduced to about 2 cups, about 30 to 40 minutes. Remove from the heat and set aside until ready to grill.;To grill the ribs:;1Heat a gas or charcoal grill to medium (350∞F to 450∞F).;2Remove the ribs from the foil, place them meaty-side up on the grill, and brush them with some of the sauce. Cover the grill and cook for 5 minutes. Flip and brush the ribs and cook another 5 minutes. Continue to cook, flipping and brushing every 5 minutes, until the sauce has thickened and the ribs are heated through and have grill marks, for a total grilling time of 20 minutes.;3Transfer the ribs to a cutting board and cut the racks between the bones. Transfer the remaining barbecue sauce to a serving bowl and serve with the ribs.'",'NoNuts'
